Voter_ID,Full_Name,Father_Mother_Name,Date_of_Birth,Gender,Address,City,State,PIN_Code,Polling_Station,Registration_Date
LLP0106962,Yasti Trivedi,Tanveer Radhakrishnan,1939-05-06,Female,"11/398, Sahota, Dehri-978875",Jammu,Uttar Pradesh,353537,PS-023,2021-04-06
LQP0790371,Ayush Datta,Elijah Bajwa,1975-10-02,Female,"53/419, Date Path, Firozabad 786742",Akola,Rajasthan,889306,PS-012,2019-09-07
KKO1304518,Lipika Singh,Chakradhar Baral,1979-01-05,Other,"49/892, Radhakrishnan Marg, Dharmavaram 846386",Hapur,Punjab,790827,PS-012,2018-09-22
FNZ8372134,Tanmayi Kari,Rajeshri Patla,1955-10-12,Other,"25/26, Sinha Ganj, Jabalpur-886691",Cuttack,Tamil Nadu,321425,PS-001,2018-08-12
ARL8842844,NatVan Jaggi,Xiti Vig,1952-06-25,Male,"84/196, Konda Street, Gulbarga 058694",Jaunpur,Tamil Nadu,748317,PS-024,2019-03-07
UWN4904464,Samesh Vasa,Manya Merchant,1942-05-02,Female,"13, Bobal Chowk, Karimnagar-269658",Chittoor,Karnataka,091043,PS-006,2016-08-01
PBJ1059686,Bhanumati Shankar,Lopa Apte,1976-02-11,Male,"H.No. 527, Malhotra Chowk, Kozhikode 883586",Akola,West Bengal,595724,PS-040,2021-01-22
DNC3752762,Dakshesh Sarin,Rachana Dube,1991-04-14,Male,"H.No. 51, Keer Road, Pallavaram-936634",Phagwara,Karnataka,529596,PS-010,2017-04-25
GTE3783138,Jagrati Sethi,Udarsh Ramachandran,1967-03-30,Other,"66, Bhagat Path, Chandrapur 973598",Jammu,West Bengal,721228,PS-025,2017-12-08
FMK6233594,O. Subramanian,Yagnesh Shan,1954-08-05,Female,"82/14, Oak Marg, Delhi-499727",Hapur,Maharashtra,886753,PS-012,2019-12-20
FLP4604030,Benjamin Kumer,Robert Bali,1987-07-11,Other,"88/249, Narayanan Ganj, FarrukhZbad-018167",Dibrugarh,Karnataka,816524,PS-019,2020-03-24
ING0067991,I. Som,Charles Dalal,2005-01-21,Other,"630, Khosla Zila, Unnao 926176",Raiganj,Tamil Nadu,011117,PS-002,2024-07-30
MVJ2944149,Avni Dhillon,Avni Kale,1976-06-17,Other,"68, Venkatesh Nagar, Junagadh-180403",Dewas,Karnataka,153735,PS-029,2024-11-14
KGH2640926,Lakshit Zachariah,Ganga Natt,1942-02-17,Male,"H.No. 06, Sen Path, NagercoilT562392",Hindupur,Kerala,855107,PS-039,2021-03-04
